human,bacterial,score
A0A0U1RQY3,A0A0J6C2N3,0.995303988
A0A0U1RQY3,A0A0J6C2Y7,0.998546004
A0A0U1RQY3,A0A0J6C406,0.997863233
A0A7P0TB16,A0A0J6C3N6,0.999684691
A0A7P0TB16,A0A0J6C5S7,0.992568791
A0A7P0TB16,A0A0J6C2H7,0.994144738
A0A7P0TB16,A0A0J6C3Q8,0.996648729
A0A7P0TB16,A0A0J6C4G9,0.992316842
A0A7P0TB16,A0A0J6C3Y0,0.997612476
A0A7P0TB16,A0A0J6C3X6,0.995095611
A0A7P0TB16,A0A0J6C3I8,0.998888195
A0A7P0TB16,A0A0J6C4J5,0.99945575
A0A7P0TB16,A0A0J6C2M8,0.992837727
A0A7P0TB16,A0A0J6C529,0.998828232
A0A7P0TB16,A0A0J6C5Q1,0.999270499
A0A7P0TB16,A0A0J6C4K2,0.993259251
A0A7P0TB16,A0A0J6C2V4,0.99221319
A0A7P0TB16,A0A0J6C486,0.999849677
A0A7P0TB16,A0A0J6C4S9,0.993423223
A0A7P0TB16,A0A0J6C2P9,0.994390428
A0A7P0TB16,A0A0J6C3V3,0.999188483
A0A7P0TB16,A0A0J6C4W5,0.996435046
A0A7P0TB16,A0A0J6C4Q9,0.993165076
A0A7P0TB16,A0A0J6C413,0.991825223
A0A7P0TB16,A0A0J6C424,0.998910069
A0A7P0TB16,A0A0J6C4C3,0.99542892
A0A7P0TB16,A0A0J6C4L1,0.99982661
A0A7P0TB16,A0A0J6C4J8,0.990677595
A0A7P0TB16,A0A0J6C5P1,0.997252882
A0A7P0TB16,A0A0J6C344,0.996602654
A0A7P0TB16,A0A0J6C5U9,0.999987364
A0A7P0TB16,A0A0J6C2K2,0.997469068
A0A7P0TB16,A0A0J6C351,0.992456675
A0A7P0TB16,A0A0J6C449,0.990673244
A0A7P0TB16,A0A0J6C367,0.994573653
A0A7P0TB16,A0A0J6C3F6,0.998346686
A0A7P0TB16,A0A0J6C3G1,0.994179368
A0A7P0TB16,A0A0J6C4D3,0.993478298
A0A7P0TB16,A0A0J6C4Z2,0.992027581
A0A7P0TB16,A0A0J6C5V9,0.992836177
A0A7P0TB16,A0A0J6C362,0.995429397
A0A7P0TB16,A0A0J6C484,0.990192533
A0A7P0TB16,A0A0J6C5G1,0.996273041
A0A7P0TB16,A0A0J6C5T9,0.995837092
A0A7P0TB16,A0A0J6C5X3,0.99982363
A0A7P0TB16,A0A0J6C306,0.993463933
A0A7P0TB16,A0A0J6C5R5,0.991388857
A0A7P0TB16,A0A0J6C4E7,0.999928117
A0A7P0TB16,A0A0J6C550,0.995913804
A0A7P0TB16,A0A0J6C4P2,0.999582112
A0A7P0TB16,A0A0J6C408,0.996651113
A0A7P0TB16,A0A0J6C2U2,0.994602978
A0A7P0TB16,A0A0J6C4N8,0.992529213
A0A7P0TB16,A0A0J6C4R4,0.991592169
A0A7P0TB16,A0A0J6C575,0.998250544
A0A7P0TB16,A0A0J6C4Q3,0.992151022
A0A7P0TB16,A0A0J6C4Y8,0.991152465
A0A7P0TB16,A0A0J6C596,0.991006672
A0A7P0TB16,A0A0J6C377,0.996177554
A0A7P0TB16,A0A0J6C335,0.991618216
A0A7P0TB16,A0A0J6C540,0.999628782
A0A7P0TB16,A0A0J6C313,0.993340909
A0A7P0TB16,A0A0J6C338,0.997738004
A0A7P0TB16,A0A0J6C518,0.998459458
A0A7P0TB16,A0A0J6C302,0.99137795
A0A7P0TB16,A0A0J6C4M0,0.994411051
A0A7P0TB16,A0A0J6C406,0.9994573
A0A7P0TB16,A0A0J6C643,0.997092128
A0A7P0TB16,A0A0J6C5T3,0.990958333
A0A7P0TB16,A0A0J6C4C9,0.99498862
A0A7P0TB16,A0A0J6C491,0.99955982
A0A7P0TB16,A0A0J6C4I4,0.997747719
A0A7P0TB16,A0A0J6C5E6,0.991385221
A0A7P0TB16,A0A0J6C5R9,0.996170104
A0A7P0TB16,A0A0J6C5Z2,0.999408603
A0A7P0TB16,A0A0J6C523,0.997997701
A0A7P0TB16,A0A0J6C3J3,0.999926686
A0A7P0TB16,A0A0J6C3F1,0.997938573
A0A7P0TB16,A0A0J6C3L7,0.998580813
A0A7P0TB16,A0A0J6C4T8,0.993443608
A0A7P0TB16,A0A0J6C5W4,0.998559415
A0A7P0TB16,A0A0J6C317,0.999042809
A0A7P0TB16,A0A0J6C2N7,0.994594872
A0A7P0TB16,A0A0J6C382,0.998009741
A0A7P0TB16,A0A0J6C5B2,0.994090617
A0A7P0TB16,A0A0J6C5S4,0.998931587
A0A7P0TB16,A0A0J6C4B0,0.994837701
A0A7P0TB16,A0A0J6C4I7,0.999821603
A0A7P0TB16,A0A0J6C5F0,0.999971151
A0A7P0TB16,A0A0J6C5G7,0.997505128
A0A7P0TB16,A0A0J6C620,0.996676564
A0A7P0TB16,A0A0J6C603,0.995738745
A0A7P0TB16,A0A0J6C2W5,0.99026078
A0A7P0TB16,A0A0J6C2X9,0.999273837
A0A7P0TB16,A0A0J6C327,0.996091425
A0A7P0TB16,A0A0J6C400,0.999859929
A0A7P0TB16,A0A0H3YE42,0.991533339
A0A7P0TB16,A0A0J6C4C6,0.999546468
A0A7P0TB16,A0A0J6C3Z1,0.993883789
A0A7P0TB16,A0A0J6C4I1,0.990272343
A0A7P0TB16,A0A0J6C2I3,0.997075677
A0A7P0TB16,A0A0J6C3H8,0.996066749
A0A7P0TB16,A0A0J6C3M7,0.992760539
A0A7P0TB16,A0A0J6C639,0.992692471
A0A7P0TB16,A0A0J6C4I9,0.999959707
A0A7P0TB16,A0A0J6C3A3,0.993191063
A0A7P0TB16,A0A0J6C5M6,0.994165003
A0A7P0TB16,A0A0J6C397,0.998975754
A0A7P0TB16,A0A0J6C4H8,0.999833345
A0A7P0TB16,A0A0J6C2Z7,0.99109894
A0A7P0TB16,A0A0J6C3D2,0.995453119
A0A7P0TB16,A0A0J6C5P5,0.999996662
A0A7P0TB16,A0A0J6C3P8,0.997228444
A0A7P0TB16,A0A0J6C4L3,0.992800355
A0A7P0TB16,A0A0J6C5L8,0.990149617
A0A7P0TB16,A0A0J6C512,0.993053019
A0A7P0TB16,A0A0J6C5U4,0.999946594
A0A7P0TB16,A0A0J6C555,0.995890856
A0A7P0TB16,A0A0J6C5W9,0.998989522
A0A7P0TB16,A0A0J6C2M2,0.995078206
A0A7P0TB16,A0A0J6C4A5,0.998235106
A0A7P0TB16,A0A0J6C5Y8,0.9961797
A0A7P0TB16,A0A0J6C607,0.998503208
A0A7P0TB16,A0A0J6C4V9,0.995998025
A0A7P0TB16,A0A0J6C3H2,0.998774588
A0A7P0TB16,A0A0J6C581,0.993539035
A0A7P0TB16,A0A0J6C5V4,0.993342698
A0A7P0TB16,A0A0J6C3S5,0.994056225
A0A7P0TB16,A0A0J6C3Z6,0.998940527
A0A7P0TB16,A0A0J6C3D7,0.997396827
A0A7P0TB16,A0A0J6C3K8,0.994820237
A0A7P0TB16,A0A0J6C309,0.998155773
A0A7P0TB16,A0A0J6C3R5,0.994873941
A0A7P0TB16,A0A0J6C2I9,0.997048438
A0A7P0TB16,A0A0J6C2W8,0.997313201
A0A7P0TB16,A0A0J6C2Z0,0.999745548
A0A7P0TB16,A0A0J6C503,0.992769659
A0A7P0TB16,A0A0J6C2K7,0.995682716
A0A7P0TB16,A0A0J6C388,0.997792006
A0A7P0TB16,A0A0J6C4G6,0.992688477
A0A7P0TB16,A0A0J6C3Q3,0.998461604
A0A7P0TB16,A0A0J6C566,0.996562302
A0A7P0TB16,A0A0J6C5Y5,0.999118865
A0A7P0TB16,A0A0J6C329,0.990362287
A0A7P0TB16,A0A0J6C4U9,0.996039867
A0A7P0TB16,A0A0J6C5E2,0.992603719
A0A7P0TB16,A0A0J6C610,0.994771063
A0A7P0TB16,A0A0J6C2X6,0.996709704
A0A7P0TB16,A0A0J6C3B2,0.996963799
A0A7P0TB16,A0A0J6C2N3,0.992399871
A0A7P0TB16,A0A0J6C437,0.999061167
A0A7P0TB16,A0A0J6C561,0.995607436
A0A7P0TB16,A0A0J6C4B5,0.999604881
A0A7P0TB16,A0A0J6C615,0.996696591
A0A7P0TB16,A0A0J6C4M6,0.99974221
A0A7P0TB16,A0A0J6C2V6,0.994347394
A0A7P0TB16,A0A0J6C4K6,0.997772515
A0A7P0TB16,A0A0J6C4U4,0.993155003
A0A7P0TB16,A0A0J6C2L2,0.991036415
A0A7P0TB16,A0A0J6C4E4,0.999939799
A0A7P0TB16,A0A0J6C3A7,0.996681035
A0A7P0TB16,A0A0J6C5N1,0.993596435
A0A7P0TB16,A0A0J6C3N2,0.999127209
A0A7P0TB16,A0A0J6C4N1,0.996805549
A0A7P0TB16,A0A0J6C3E2,0.999999762
A0A7P0TB16,A0A0J6C4Y3,0.992289126
A0A7P0TB16,A0A0J6C3I3,0.990140975
A0A7P0TB16,A0A0J6C5D0,0.995865226
A0A7P0TB16,A0A0J6C3T1,0.991292059
A0A7P0TB16,A0A0J6C5Q9,0.999880791
A0A7P0TB16,A0A0J6C632,0.994582355
A0A7P0TB16,A0A0J6C300,0.99083662
A0A7P0TB16,A0A0J6C3J7,0.995638788
A0A7P0TB16,A0A0J6C4V4,0.990270615
A0A7P0TB16,A0A0J6C4T3,0.992193043
A0A7P0TB16,A0A0J6C4X9,0.992457151
A0A7P0TB16,A0A0J6C429,0.993199646
A0A7P0TB16,A0A0J6C321,0.996008754
A0A7P0TB16,A0A0J6C586,0.992399156
A0A7P0TB16,A0A0J6C2Y7,0.991292775
A0A7P0TB16,A0A0J6C2J6,0.992833018
A0A7P0TB16,A0A0J6C3B7,0.992235601
A0A7P0TB16,A0A0J6C4J2,0.99951005
A0A7P0TB16,A0A0J6C591,0.999248087
A0A7P0TB16,A0A0J6C4B2,0.99538213
A0A7P0TB16,A0A0J6C4D7,0.994617164
A0A7P0TB16,A0A0J6C5A7,0.990772963
A0A7P0TB16,A0A0J6C4P7,0.994775653
A0A7P0TB16,A0A0J6C4S4,0.997225046
A0A7P0TB16,A0A0J6C4Z9,0.994167089
A0A7P0TB16,A0A0J6C443,0.996718109
A0A7P0TB16,A0A0J6C2Z3,0.9942469
A0A7P0TB16,A0A0J6C4H2,0.993937016
A0A7P0TB16,A0A0J6C3C7,0.996048748
A0A7P0TB16,A0A0J6C3V8,0.993985832
A0A7P0TB16,A0A0J6C3Y5,0.998071611
A0A7P0TB16,A0A0J6C4E0,0.991560876
A0A7P0TB16,A0A0J6C4G3,0.99768734
A0A7P0TB16,A0A0J6C3G6,0.992863715
A0A7P0TB16,A0A0J6C4R9,0.999995589
A0A7P0TB16,A0A0J6C392,0.991137922
A0A7P0TB16,A0A0J6C2Q5,0.997586012
A0A7P0TB16,A0A0J6C5Z7,0.994541109
A0A7P0TB16,A0A0J6C4F5,0.991304874
A0A7P0TB16,A0A0J6C545,0.999976873
A0A7P0TB16,A0A0J6C2W0,0.991666973
A0A7P0TB16,A0A0J6C3L2,0.995592296
A0A7P0TB16,A0A0J6C5Z9,0.993325591
A0A7P0TB16,A0A0J6C3X0,0.994506538
A0A7P0TB16,A0A0J6C4H6,0.997083962
A0A7P0TB16,A0A0J6C5D6,0.999053299
A0A7P0TB16,A0A0J6C332,0.9974401
A0A7P0TB16,A0A0J6C3P0,0.998629689
A0A7P0TB16,A0A0J6C2R0,0.996698916
A0A7P0TB16,A0A0J6C4F0,0.99249661
A0A7P0TB16,A0A0J6C3T6,0.999009609
A0A7P0TB16,A0A0J6C494,0.997040689
A0A7P0TB16,A0A0J6C357,0.998124063
A0A7P0TB16,A0A0J6C535,0.997797966
A0A7P0TB16,A0A0J6C3C2,0.994148135
A0A7P0TB16,A0A0J6C3P4,0.998398125
A0A7P0TB16,A0A0J6C5N6,0.997660279
A0A7P0TB16,A0A0J6C2L8,0.998315334
A0A7P0TB16,A0A0J6C507,0.990750134
A0A7P0TB16,A0A0J6C2P4,0.996430337
A0A7P0TB16,A0A0J6C3W3,0.999027848
A0A7P0TB16,A0A0J6C2Y3,0.990209103
A0A7P0TB16,A0A0J6C498,0.990008473
A0A7P0TB16,A0A0J6C4A3,0.993604243
A0A7P0TB16,A0A0J6C4X3,0.997656703
A0A7P0TB16,A0A0J6C3K3,0.994612575
A0A7P0TB16,A0A0J6C4B9,0.997622788
A0A7P0TB16,A0A0J6C5M2,0.999714434
A0A7P0TB16,A0A0J6C2H2,0.993873954
A0A7P0TB16,A0A0J6C3E7,0.991374671
A0A7P0TB16,A0A0J6C4F8,0.999632716
A0A7P0TB16,A0A0J6C5Y2,0.992634952
A0A7P0TB16,A0A0J6C625,0.99684
A0A7P0TB16,A0A0J6C2X2,0.990024209
A0A7P0TB16,A0A0J6C5C6,0.992883801
A0A7P0TB16,A0A0J6C324,0.993481278
A0A7P0TB16,A0A0J6C5X7,0.996258974
A0A7P0TB16,A0A0J6C3U7,0.99041158
A0A7P0TB16,A0A0J6C3R9,0.999912262
A0A7P0TB16,A0A0J6C2U6,0.991322994
A0A7P0TB16,A0A0J6C5A2,0.998744726
A0A7P0TB16,A0A0J6C341,0.991080105
A0A7P0TB16,A0A0J6C372,0.996773303
A0A7P0TB16,A0A0J6C5F7,0.991615593
A0A7P0TB16,A0A0J6C5Z4,0.999192894
A0A7P0TB16,A0A0J6C5Q5,0.99981302
Q8WV22,A0A0J6C2I3,0.996482253
Q8WV22,A0A0J6C2K7,0.996671438
Q8WV22,A0A0J6C2M2,0.993861794
Q8WV22,A0A0J6C2R0,0.995915592
Q8WV22,A0A0J6C2U2,0.999154806
Q8WV22,A0A0J6C2U6,0.998070896
Q8WV22,A0A0J6C2W5,0.992277861
Q8WV22,A0A0J6C313,0.996563613
Q8WV22,A0A0J6C321,0.997108281
Q8WV22,A0A0J6C327,0.996308863
Q8WV22,A0A0J6C338,0.999310374
Q8WV22,A0A0J6C341,0.994128823
Q8WV22,A0A0J6C377,0.999445736
Q8WV22,A0A0J6C382,0.99922502
Q8WV22,A0A0J6C392,0.99999702
Q8WV22,A0A0J6C3A7,0.991777658
Q8WV22,A0A0J6C3E7,0.995574355
Q8WV22,A0A0J6C3H2,0.997130573
Q8WV22,A0A0J6C3J7,0.999070764
Q8WV22,A0A0J6C3K3,0.999494553
Q8WV22,A0A0J6C3M7,0.990816474
Q8WV22,A0A0J6C3N6,0.999999881
Q8WV22,A0A0J6C3P4,0.99997282
Q8WV22,A0A0J6C3P8,0.998316169
Q8WV22,A0A0J6C3Q8,0.991810024
Q8WV22,A0A0J6C3T6,0.998609304
Q8WV22,A0A0J6C3U7,0.994419634
Q8WV22,A0A0J6C3W3,0.990081608
Q8WV22,A0A0J6C3X6,0.99110949
Q8WV22,A0A0J6C3Z1,0.99541831
Q8WV22,A0A0J6C408,0.997029006
Q8WV22,A0A0J6C419,0.998528004
Q8WV22,A0A0J6C437,0.992377639
Q8WV22,A0A0J6C443,0.999957681
Q8WV22,A0A0J6C479,0.999297976
Q8WV22,A0A0J6C484,0.99966383
Q8WV22,A0A0J6C486,0.997176886
Q8WV22,A0A0J6C494,0.999993801
Q8WV22,A0A0J6C4B5,0.998903036
Q8WV22,A0A0J6C4B9,0.999194086
Q8WV22,A0A0J6C4C3,0.99599719
Q8WV22,A0A0J6C4D7,0.996047437
Q8WV22,A0A0J6C4F0,0.991761446
Q8WV22,A0A0J6C4F5,0.99994421
Q8WV22,A0A0J6C4F8,0.998909473
Q8WV22,A0A0J6C4H2,0.998887956
Q8WV22,A0A0J6C4H8,0.990440845
Q8WV22,A0A0J6C4I1,0.999646425
Q8WV22,A0A0J6C4J2,0.993175328
Q8WV22,A0A0J6C4M0,0.997783124
Q8WV22,A0A0J6C4Q3,0.992612958
Q8WV22,A0A0J6C4R4,0.995564878
Q8WV22,A0A0J6C4S4,0.998994887
Q8WV22,A0A0J6C4S9,0.991056085
Q8WV22,A0A0J6C4V4,0.991920471
Q8WV22,A0A0J6C503,0.998765707
Q8WV22,A0A0J6C507,0.999689221
Q8WV22,A0A0J6C518,0.99666059
Q8WV22,A0A0J6C523,0.999789536
Q8WV22,A0A0J6C529,0.998953462
Q8WV22,A0A0J6C535,0.999925733
Q8WV22,A0A0J6C540,0.999186218
Q8WV22,A0A0J6C596,0.999894023
Q8WV22,A0A0J6C5A2,0.99289304
Q8WV22,A0A0J6C5D0,0.999947429
Q8WV22,A0A0J6C5F7,0.998598635
Q8WV22,A0A0J6C5H2,0.998777926
Q8WV22,A0A0J6C5N6,0.999238133
Q8WV22,A0A0J6C5P1,0.999585807
Q8WV22,A0A0J6C5Q1,0.996059537
Q8WV22,A0A0J6C5R5,0.998425245
Q8WV22,A0A0J6C5R9,0.994206786
Q8WV22,A0A0J6C5S4,0.993905365
Q8WV22,A0A0J6C5S7,0.999992013
Q8WV22,A0A0J6C5T9,0.997624099
Q8WV22,A0A0J6C5U9,0.998343945
Q8WV22,A0A0J6C5W9,0.990288377
Q8WV22,A0A0J6C5Y8,0.997425854
Q8WV22,A0A0J6C5Z4,0.99996078
Q8WV22,A0A0J6C5Z7,0.996566534
Q8WV22,A0A0J6C5Z9,0.995043159
Q8WV22,A0A0J6C603,0.999946475
Q8WV22,A0A0J6C615,0.999687672
Q8WV22,A0A0J6C620,0.994990528
Q8WV22,A0A0J6C643,0.997820735
Q8WV22,A0A0J6C2H7,0.999998569
Q8WV22,A0A0J6C2N3,0.990523875
Q8WV22,A0A0J6C2P9,0.999821842
Q8WV22,A0A0J6C2X2,0.992541552
Q8WV22,A0A0J6C2Y3,0.999779999
Q8WV22,A0A0J6C2Z3,0.997584939
Q8WV22,A0A0J6C2Z7,0.994652987
Q8WV22,A0A0J6C300,0.999438465
Q8WV22,A0A0J6C302,0.999896049
Q8WV22,A0A0J6C306,0.996237636
Q8WV22,A0A0J6C329,0.993162751
Q8WV22,A0A0J6C332,0.999217391
Q8WV22,A0A0J6C3D2,0.999551475
Q8WV22,A0A0J6C3F1,0.99943918
Q8WV22,A0A0J6C3G1,0.99949789
Q8WV22,A0A0J6C3H8,0.999807894
Q8WV22,A0A0J6C3I3,0.999109209
Q8WV22,A0A0J6C3L2,0.992152154
Q8WV22,A0A0J6C3R9,0.995996594
Q8WV22,A0A0J6C3S5,0.997988224
Q8WV22,A0A0J6C3V3,0.998817384
Q8WV22,A0A0J6C3Z6,0.991818309
Q8WV22,A0A0J6C491,0.99791652
Q8WV22,A0A0J6C498,0.998281479
Q8WV22,A0A0J6C4D3,0.999835849
Q8WV22,A0A0J6C4E7,0.999847412
Q8WV22,A0A0J6C4G3,0.992693305
Q8WV22,A0A0J6C4G6,0.996790588
Q8WV22,A0A0J6C4J8,0.999287665
Q8WV22,A0A0J6C4N1,0.996444404
Q8WV22,A0A0J6C4W9,0.994301081
Q8WV22,A0A0J6C4Y3,0.999679804
Q8WV22,A0A0J6C4Y8,0.999990821
Q8WV22,A0A0J6C555,0.997375369
Q8WV22,A0A0J6C581,0.994375348
Q8WV22,A0A0J6C586,0.999615669
Q8WV22,A0A0J6C591,0.997103631
Q8WV22,A0A0J6C5A7,0.992630482
Q8WV22,A0A0J6C5B8,0.997879505
Q8WV22,A0A0J6C5D6,0.999335468
Q8WV22,A0A0J6C5E2,0.992804945
Q8WV22,A0A0J6C5E6,0.992862642
Q8WV22,A0A0J6C5G1,0.999766886
Q8WV22,A0A0J6C5G7,0.99998951
Q8WV22,A0A0J6C5P5,0.998616815
Q8WV22,A0A0J6C5T3,0.995881557
Q8WV22,A0A0J6C5Y2,0.999966145
Q8WV22,A0A0J6C5Z2,0.995203376
Q8WV22,A0A0J6C607,0.998407543
Q8WV22,A0A0J6C610,0.999951482
Q8WV22,A0A0J6C632,0.999550879
Q8WV22,A0A0J6C639,0.992028058
Q8WV22,A0A0H3YE42,0.995873511
Q8WV22,A0A0J6C2M8,0.995254397
Q8WV22,A0A0J6C2U9,0.993949294
Q8WV22,A0A0J6C2W8,0.999054372
Q8WV22,A0A0J6C2X6,0.99993372
Q8WV22,A0A0J6C309,0.999697685
Q8WV22,A0A0J6C317,0.997985125
Q8WV22,A0A0J6C324,0.991523862
Q8WV22,A0A0J6C351,0.995757401
Q8WV22,A0A0J6C357,0.994737327
Q8WV22,A0A0J6C397,0.998422861
Q8WV22,A0A0J6C3C2,0.999331892
Q8WV22,A0A0J6C3I8,0.998474061
Q8WV22,A0A0J6C3K8,0.996814907
Q8WV22,A0A0J6C3R5,0.997065723
Q8WV22,A0A0J6C3V8,0.998332322
Q8WV22,A0A0J6C3X0,0.998583078
Q8WV22,A0A0J6C413,0.997918665
Q8WV22,A0A0J6C4A3,0.998046756
Q8WV22,A0A0J6C4B0,0.996135771
Q8WV22,A0A0J6C4E0,0.994278789
Q8WV22,A0A0J6C4E4,0.994841397
Q8WV22,A0A0J6C4G9,0.999993324
Q8WV22,A0A0J6C4H6,0.997400999
Q8WV22,A0A0J6C4I7,0.99968791
Q8WV22,A0A0J6C4K2,0.991246283
Q8WV22,A0A0J6C4K6,0.999034762
Q8WV22,A0A0J6C4L1,0.998389125
Q8WV22,A0A0J6C4L3,0.997784317
Q8WV22,A0A0J6C4M6,0.991729081
Q8WV22,A0A0J6C4N8,0.999694109
Q8WV22,A0A0J6C4T8,0.995267749
Q8WV22,A0A0J6C4U9,0.996551752
Q8WV22,A0A0J6C4W5,0.992902577
Q8WV22,A0A0J6C4X3,0.999997854
Q8WV22,A0A0J6C561,0.998776734
Q8WV22,A0A0J6C575,0.995940447
Q8WV22,A0A0J6C5M6,0.998301744
Q8WV22,A0A0J6C5V9,0.995796204
Q8WV22,A0A0J6C5X7,0.999994755
Q8WV22,A0A0J6C5Y5,0.998964429
Q8WV22,A0A0J6C2I9,0.999354661
Q8WV22,A0A0J6C2L8,0.998868644
Q8WV22,A0A0J6C2V4,0.999281943
Q8WV22,A0A0J6C2Y7,0.995164156
Q8WV22,A0A0J6C372,0.998541713
Q8WV22,A0A0J6C3B2,0.999905109
Q8WV22,A0A0J6C3D7,0.996891201
Q8WV22,A0A0J6C3J3,0.997089982
Q8WV22,A0A0J6C3P0,0.998792768
Q8WV22,A0A0J6C3U2,0.998746037
Q8WV22,A0A0J6C3Y0,0.999998927
Q8WV22,A0A0J6C449,0.999957204
Q8WV22,A0A0J6C4A5,0.998096764
Q8WV22,A0A0J6C4B2,0.994910181
Q8WV22,A0A0J6C4Q9,0.999771655
Q8WV22,A0A0J6C4U4,0.998405755
Q8WV22,A0A0J6C4V9,0.999858379
Q8WV22,A0A0J6C4Z9,0.999977469
Q8WV22,A0A0J6C550,0.990373254
Q8WV22,A0A0J6C566,0.99067384
Q8WV22,A0A0J6C571,0.995015442
Q8WV22,A0A0J6C5L8,0.993901491
Q8WV22,A0A0J6C5X3,0.997798622
Q8WV22,A0A0J6C2H2,0.999942183
Q8WV22,A0A0J6C2Q5,0.99980408
Q8WV22,A0A0J6C2V6,0.999566615
Q8WV22,A0A0J6C2X9,0.996236384
Q8WV22,A0A0J6C362,0.996735871
Q8WV22,A0A0J6C388,0.99418664
Q8WV22,A0A0J6C3A3,0.999148965
Q8WV22,A0A0J6C3G6,0.992930532
Q8WV22,A0A0J6C3Q3,0.991118014
Q8WV22,A0A0J6C3T1,0.993956149
Q8WV22,A0A0J6C400,0.999561489
Q8WV22,A0A0J6C424,0.995500147
Q8WV22,A0A0J6C429,0.999535203
Q8WV22,A0A0J6C4C6,0.99631834
Q8WV22,A0A0J6C4I9,0.992078125
Q8WV22,A0A0J6C4P2,0.999916673
Q8WV22,A0A0J6C4Z2,0.998292029
Q8WV22,A0A0J6C512,0.997415423
Q8WV22,A0A0J6C5F0,0.999869823
Q8WV22,A0A0J6C5U4,0.992850542
Q8WV22,A0A0J6C2K2,0.996061862
Q8WV22,A0A0J6C2N7,0.999046266
Q8WV22,A0A0J6C2P4,0.993557751
Q8WV22,A0A0J6C2Z0,0.999563515
Q8WV22,A0A0J6C335,0.999988914
Q8WV22,A0A0J6C367,0.997740507
Q8WV22,A0A0J6C4I4,0.996971726
Q8WV22,A0A0J6C4R9,0.998567462
Q8WV22,A0A0J6C545,0.993696034
Q8WV22,A0A0J6C5M2,0.998348355
Q8WV22,A0A0J6C5Q5,0.99998641
Q8WV22,A0A0J6C5Q9,0.99999094
Q8WV22,A0A0J6C2L2,0.993710041
Q8WV22,A0A0J6C3B7,0.998219311
Q8WV22,A0A0J6C3C7,0.99385035
Q8WV22,A0A0J6C3E2,0.99293232
Q8WV22,A0A0J6C3L7,0.991333544
Q8WV22,A0A0J6C3N2,0.995868921
Q8WV22,A0A0J6C406,0.998669744
Q8WV22,A0A0J6C4C9,0.998642027
Q8WV22,A0A0J6C4J5,0.999999881
Q8WV22,A0A0J6C4P7,0.996860981
Q8WV22,A0A0J6C625,0.99901855
Q8WV22,A0A0J6C2W0,0.99873358
Q8WV22,A0A0J6C3F6,0.998503685
Q8WV22,A0A0J6C4X9,0.999307156
Q8WV22,A0A0J6C344,0.997499168
Q8WV22,A0A0J6C5V4,0.999790967
Q8WV22,A0A0J6C4T3,0.999162674
Q8WV22,A0A0J6C5B2,0.9952088
Q8WV22,A0A0J6C2J6,0.99873811
Q8WV22,A0A0J6C5N1,0.994166732
Q8WV22,A0A0J6C5W4,0.997186005
Q8WV22,A0A0J6C5C6,0.999408484
Q8WV22,A0A0J6C3Y5,0.998508275
Q5SVL2,A0A0J6C392,0.995787561
Q5SVL2,A0A0J6C3N6,0.999818861
Q5SVL2,A0A0J6C3P4,0.991266668
Q5SVL2,A0A0J6C494,0.996011019
Q5SVL2,A0A0J6C5S7,0.996844053
Q5SVL2,A0A0J6C2H7,0.998619795
Q5SVL2,A0A0J6C3Q8,0.998964906
Q5SVL2,A0A0J6C4Y8,0.995401144
Q5SVL2,A0A0J6C5G7,0.996026993
Q5SVL2,A0A0J6C3W3,0.993719935
Q5SVL2,A0A0J6C4G9,0.996952891
Q5SVL2,A0A0J6C4X3,0.997021139
Q5SVL2,A0A0J6C523,0.993819296
Q5SVL2,A0A0J6C5X7,0.996264398
Q5SVL2,A0A0J6C2X6,0.997045934
Q5SVL2,A0A0J6C3Y0,0.999219775
Q5SVL2,A0A0J6C4Z9,0.991054475
Q5SVL2,A0A0J6C3X6,0.998197496
Q5SVL2,A0A0J6C5E2,0.995438159
Q5SVL2,A0A0J6C620,0.991186321
Q5SVL2,A0A0J6C335,0.99362731
Q5SVL2,A0A0J6C3I8,0.999719918
Q5SVL2,A0A0J6C449,0.990259945
Q5SVL2,A0A0J6C5Q5,0.993941784
Q5SVL2,A0A0J6C5Q9,0.994437337
Q5SVL2,A0A0J6C2R0,0.992676318
Q5SVL2,A0A0J6C4B9,0.99540025
Q5SVL2,A0A0J6C4J5,0.999868155
Q5SVL2,A0A0J6C5V9,0.990194738
Q5SVL2,A0A0J6C4A5,0.994572103
Q5SVL2,A0A0J6C4D7,0.99670428
Q5SVL2,A0A0J6C2K2,0.992636681
Q5SVL2,A0A0J6C2U2,0.991164386
Q5SVL2,A0A0J6C2M2,0.995543659
Q5SVL2,A0A0J6C2I3,0.993307948
Q5SVL2,A0A0J6C2M8,0.997884691
Q5SVL2,A0A0J6C529,0.999762356
Q5SVL2,A0A0J6C3C7,0.99580884
Q5SVL2,A0A0J6C4T3,0.998127401
Q5SVL2,A0A0J6C5Q1,0.999812067
Q5SVL2,A0A0J6C309,0.991879284
Q5SVL2,A0A0J6C4K2,0.99773252
Q5SVL2,A0A0J6C561,0.998622179
Q5SVL2,A0A0J6C2V4,0.99698323
Q5SVL2,A0A0J6C3S5,0.994204342
Q5SVL2,A0A0J6C406,0.99291575
Q5SVL2,A0A0J6C486,0.999904394
Q5SVL2,A0A0J6C4B0,0.995744407
Q5SVL2,A0A0J6C4S9,0.997618973
Q5SVL2,A0A0J6C2P9,0.998892248
Q5SVL2,A0A0J6C3F6,0.994644761
Q5SVL2,A0A0J6C3V3,0.999852061
